geonameid,name,latitude,longitude,feature_code,country_code,population
4504308,Stone Harbor,39.05095,-74.75794,PPL,US,836
4504336,Stratford,39.82678,-75.01545,PPL,US,7013
4504375,Surf City,39.66206,-74.16514,PPL,US,1204
4504391,Swedesboro,39.74761,-75.31047,PPL,US,2613
4504476,Toms River,39.95373,-74.19792,PPLA2,US,88791
4504525,Tuckerton,39.60317,-74.34015,PPL,US,3377
4504536,Turnersville,39.77317,-75.05128,PPL,US,3742
4504598,Ventnor City,39.34039,-74.47737,PPL,US,10486
4504608,Victory Lakes,39.63317,-74.966,PPL,US,2111
4504616,Villas,39.02872,-74.93851,PPL,US,9483
4504618,Vincentown,39.934,-74.74849,PPL,US,24664
4504621,Vineland,39.48623,-75.02573,PPL,US,60818
4504713,Waretown,39.79151,-74.19514,PPL,US,1569
4504761,Wenonah,39.79456,-75.14879,PPL,US,2254
4504783,West Cape May,38.93872,-74.94184,PPL,US,1016
4504802,West Wildwood,39.00234,-74.82433,PPL,US,572
4504811,Westville,39.86789,-75.13156,PPL,US,4224
4504839,Whitesboro,39.039,-74.85684,PPL,US,2205
4504856,Wildwood,38.99178,-74.81489,PPL,US,5149
4504857,Wildwood Crest,38.97484,-74.8335,PPL,US,3182
4504871,Williamstown,39.68623,-74.99517,PPL,US,15567
4504910,Wood-Lynne,39.91734,-75.09629,PPL,US,2978
4504911,Woodbine,39.24178,-74.81517,PPL,US,2482
4504915,Woodbury,39.83817,-75.15268,PPLA2,US,10020
4504919,Woodbury Heights,39.81706,-75.15518,PPL,US,3010
4504946,Woodstown,39.6515,-75.32825,PPL,US,3524
4504988,Aberdeen,38.65563,-83.76103,PPL,US,1607
4505028,Addyston,39.13672,-84.70911,PPL,US,931
4505068,Albany,39.22757,-82.20237,PPL,US,905
4505202,Amanda,39.64951,-82.74434,PPL,US,747
4505215,Amberley,39.20478,-84.428,PPL,US,3591
4505219,Amelia,39.0284,-84.21771,PPL,US,4932
4505240,Amsterdam,39.95757,-82.37821,PPL,US,549
4505273,Andersonville,39.42784,-83.00963,PPL,US,779
4505390,Arcanum,39.99005,-84.55329,PPL,US,2087
4505419,Arlington Heights,39.21506,-84.4555,PPL,US,740
4505522,Ashville,39.71562,-82.95296,PPL,US,4190
4505542,Athens,39.32924,-82.10126,PPLA2,US,25044
4505667,Bainbridge,39.22757,-83.27047,PPL,US,852
4505716,Baltimore,39.84534,-82.60072,PPL,US,2970
4505786,Barnesville,39.98813,-81.1765,PPL,US,4125
4505868,Batavia,39.07701,-84.17688,PPLA2,US,1648
4506008,Beavercreek,39.70923,-84.06327,PPL,US,46277
4506031,Beckett Ridge,39.347,-84.43522,PPL,US,9187
4506166,Bellbrook,39.63562,-84.07077,PPL,US,7053
4506170,Belmont,39.7295,-84.13966,PPL,US,519
4506187,Belpre,39.27396,-81.5729,PPL,US,6476
4506308,Bethel,38.96368,-84.08077,PPL,US,2771
4506309,Bethel,39.73034,-83.39353,PPL,US,2530
4506474,Beverly,39.54785,-81.63957,PPL,US,1308
4506487,Bexley,39.96895,-82.93768,PPL,US,13654
4506666,Blacklick Estates,39.90506,-82.86434,PPL,US,8682
4506684,Blanchester,39.29312,-83.98882,PPL,US,4246
4506736,Bloomingburg,39.60506,-83.39547,PPL,US,921
4506754,Blue Ash,39.232,-84.37827,PPL,US,12159
4506785,Blue Jay,39.227,-84.73717,PPL,US,959
4507067,Bridgetown,39.15311,-84.63717,PPL,US,14407
4507188,Brookville,39.83672,-84.41134,PPL,US,5900
4507327,Buchtel,39.46201,-82.18181,PPL,US,557
4507378,Buckeye Lake,39.93368,-82.47238,PPL,US,2760
4507497,Burlington,38.4073,-82.53571,PPL,US,2676
4507599,Byesville,39.96979,-81.53651,PPL,US,2375
4507661,Caldwell,39.74785,-81.51651,PPLA2,US,1690
4507755,Camden,39.62894,-84.64856,PPL,US,1969
4507883,Canal Winchester,39.84284,-82.80462,PPL,US,7818
4507937,Carlisle,39.582,-84.32022,PPL,US,5259
4507987,Carroll,39.79895,-82.701,PPL,US,520
4508132,Cedarville,39.74423,-83.80854,PPL,US,4177
4508204,Centerville,39.62839,-84.15938,PPL,US,23882
4508373,Chauncey,39.39785,-82.12931,PPL,US,1039
4508395,Cherry Grove,39.07256,-84.32188,PPL,US,4378
4508412,Chesapeake,38.42786,-82.4571,PPL,US,726
4508465,Cheviot,39.157,-84.61328,PPL,US,8295
4508506,Choctaw Lake,39.96006,-83.48492,PPL,US,1546
4508722,Cincinnati,39.12711,-84.51439,PPLA2,US,311097
4508778,Circleville,39.60062,-82.94601,PPLA2,US,13857
4508853,Clarktown,38.85063,-82.91128,PPL,US,958
4508872,Clarksville,39.40145,-83.98132,PPL,US,547
4508885,Clayton,39.86311,-84.3605,PPL,US,13146
4508944,Cleves,39.16172,-84.74912,PPL,US,3386
4509035,Coal Grove,38.50341,-82.64711,PPL,US,2143
4509177,Columbus,39.96118,-82.99879,PPLA,US,913175
4509221,Commercial Point,39.7684,-83.05713,PPL,US,1611
4509436,Corning,39.60257,-82.0882,PPL,US,573
4509506,Covedale,39.12117,-84.60633,PPL,US,6447
4509634,Crooksville,39.76896,-82.09209,PPL,US,2498
4509699,Crystal Lakes,39.88923,-84.0266,PPL,US,1483
4509813,Darbydale,39.85367,-83.18297,PPL,US,793
4509834,Darrtown,39.49561,-84.66134,PPL,US,516
4509882,Day Heights,39.17395,-84.22633,PPL,US,2620
4509884,Dayton,39.75895,-84.19161,PPLA2,US,135512
4509986,Deer Park,39.20534,-84.39466,PPL,US,5682
4510062,Dent,39.18589,-84.65134,PPL,US,10497
4510098,Devola,39.47369,-81.47901,PPL,US,2652
4510143,Dillonvale,39.21811,-84.40216,PPL,US,3474
4510303,Drexel,39.74645,-84.28661,PPL,US,2076
4510329,Dry Ridge,39.25922,-84.61911,PPL,US,2782
4510342,Dry Run,39.10423,-84.33049,PPL,US,7281
4510418,Duncan Falls,39.87201,-81.9093,PPL,US,880
4510456,Dunlap,39.29228,-84.618,PPL,US,1719
4510719,Eaton,39.74394,-84.63662,PPLA2,US,8217
4510996,Elmwood Place,39.18728,-84.488,PPL,US,2164
4511064,Englewood,39.87756,-84.30217,PPL,US,13460
4511086,Enon,39.87812,-83.93688,PPL,US,2393
4511149,Etna,39.95729,-82.68183,PPL,US,1215
4511196,Evendale,39.25617,-84.418,PPL,US,2767
4511263,Fairborn,39.82089,-84.01938,PPL,US,33452
4511274,Fairfax,39.14534,-84.39327,PPL,US,1703
4511283,Fairfield,39.34589,-84.5605,PPL,US,42767
4511285,Fairfield Beach,39.9159,-82.47516,PPL,US,1292
4511500,Farmersville,39.6795,-84.42911,PPL,US,1006
4511551,Felicity,38.83896,-84.09632,PPL,US,828
4511642,Finneytown,39.20034,-84.5205,PPL,US,12741
4511939,Five Points,39.56867,-84.19299,PPL,US,1824
4512060,Forest Park,39.29034,-84.50411,PPL,US,18676
4512083,Forestville,39.07506,-84.34494,PPL,US,10532
4512145,Fort McKinley,39.79756,-84.25355,PPL,US,3989
4512200,Frankfort,39.40145,-83.18074,PPL,US,1065
4512203,Franklin,39.55895,-84.30411,PPL,US,11783
4512229,Franklin Furnace,38.626,-82.847,PPL,US,1660
4512378,Fruit Hill,39.07562,-84.36438,PPL,US,3755
4512449,Gallipolis,38.8098,-82.20237,PPLA2,US,3469
4512557,Geneva,39.66201,-82.43349,PPL,US,6447
4512584,Georgetown,38.86451,-83.90409,PPLA2,US,4447
4512620,Germantown,39.62617,-84.36939,PPL,US,5503
4512773,Glendale,39.27061,-84.45939,PPL,US,2153
4512821,Glouster,39.50313,-82.08459,PPL,US,1797
4512862,Golf Manor,39.18728,-84.44633,PPL,US,3583
4512940,Goshen,39.23339,-84.16132,PPL,US,11644
4513047,Grandview,39.19422,-84.72439,PPL,US,1466
4513057,Grandview Heights,39.97979,-83.04074,PPL,US,7328
4513117,Gratis,39.64783,-84.52717,PPL,US,859
4513216,Green Meadows,39.86895,-83.94438,PPL,US,2327
4513294,Greenfield,39.35201,-83.38269,PPL,US,4572
4513309,Greenhills,39.26811,-84.523,PPL,US,3593
4513394,Groesbeck,39.22311,-84.58689,PPL,US,6788
4513409,Grove City,39.88145,-83.09296,PPL,US,39388
4513425,Groveport,39.8784,-82.88379,PPL,US,5737
4513566,Hamden,39.15979,-82.52683,PPL,US,863
4513572,Hamersville,38.91785,-83.98326,PPL,US,533
4513575,Hamilton,39.3995,-84.56134,PPLA2,US,62407
4513703,Harbor Hills,39.93673,-82.43515,PPL,US,1509
4513805,Harrison,39.262,-84.81995,PPL,US,9897
4513891,Harveysburg,39.50367,-84.01049,PPL,US,551
4514004,Hebron,39.96173,-82.49127,PPL,US,2409
4514155,Hide-A-Way Hills,39.65479,-82.4771,PPL,US,794
4514228,Highpoint,39.28839,-84.35022,PPL,US,1503
4514282,Hillsboro,39.20229,-83.61159,PPLA2,US,6557
4514429,Holiday Valley,39.85617,-83.96854,PPL,US,1510
4514587,Hooven,39.17811,-84.75912,PPL,US,534
4514746,Huber Heights,39.84395,-84.12466,PPL,US,38176
4514822,Hunter,39.49284,-84.28966,PPL,US,2100
4515247,Ironton,38.53675,-82.68294,PPLA2,US,10900
4515318,Jackson,39.05202,-82.63655,PPLA2,US,6243
4515427,Jamestown,39.65812,-83.73492,PPL,US,2027
4515485,Jeffersonville,39.65367,-83.56381,PPL,US,1192
4515688,Junction City,39.72118,-82.29876,PPL,US,810
4515813,Kenwood,39.21061,-84.36716,PPL,US,6981
4515843,Kettering,39.6895,-84.16883,PPL,US,55525
4515935,Kings Mills,39.35561,-84.24855,PPL,US,1319
4515947,Kingston,39.47395,-82.91073,PPL,US,1024
4515976,Kirkersville,39.95951,-82.59572,PPL,US,541
4516127,Lake Darby,39.95728,-83.2288,PPL,US,4592
4516233,Lancaster,39.71368,-82.59933,PPLA2,US,39766
4516248,Landen,39.312,-84.28299,PPL,US,6782
4516336,Laurelville,39.4734,-82.73934,PPL,US,517
4516412,Lebanon,39.43534,-84.20299,PPLA2,US,20623
4516446,Leesburg,39.34506,-83.55297,PPL,US,1294
4516523,Lewisburg,39.84616,-84.53967,PPL,US,1770
4516677,Lincoln Heights,39.23895,-84.4555,PPL,US,3357
4516701,Lincoln Village,39.95479,-83.13074,PPL,US,9032
4516749,Lisbon,39.86089,-83.6352,PPL,US,2845
4516752,Lithopolis,39.80284,-82.80628,PPL,US,1351
4516931,Lockland,39.22922,-84.45772,PPL,US,3426
4516989,Logan,39.54007,-82.4071,PPLA2,US,7117
4516993,Logan Elm Village,39.56978,-82.95185,PPL,US,1118
4517009,London,39.88645,-83.44825,PPLA2,US,10060
4517140,Loveland,39.26895,-84.26383,PPL,US,12585
4517142,Loveland Park,39.29978,-84.26327,PPL,US,1523
4517157,Lowell,39.5298,-81.50623,PPL,US,548
4517204,Lucasville,38.87952,-82.99684,PPL,US,2757
4517264,Lynchburg,39.24173,-83.79131,PPL,US,1487
4517323,Mack,39.15811,-84.64967,PPL,US,11585
4517353,Madeira,39.19089,-84.36355,PPL,US,8976
4517441,Maineville,39.31506,-84.22077,PPL,US,979
4517461,Malta,39.64924,-81.86208,PPL,US,657
4517471,Manchester,38.68813,-83.60936,PPL,US,1976
4517557,Marble Cliff,39.98673,-83.06157,PPL,US,584
4517580,Mariemont,39.14506,-84.37438,PPL,US,3426
4517586,Marietta,39.41535,-81.45484,PPLA2,US,13900
4517698,Mason,39.36006,-84.30994,PPL,US,32662
4517759,Mayfield,39.49478,-84.37272,PPL,US,3294
4517774,McArthur,39.24646,-82.47849,PPLA2,US,1664
4517816,McConnelsville,39.64868,-81.85319,PPLA2,US,1789
4518151,Miami Heights,39.16506,-84.7205,PPL,US,4731
4518188,Miamisburg,39.64284,-84.28661,PPL,US,20034
4518202,Miamitown,39.21589,-84.70411,PPL,US,1259
4518257,Middleport,39.00175,-82.04875,PPL,US,2474
4518264,Middletown,39.51506,-84.39828,PPL,US,48760
4518307,Milford,39.17534,-84.29438,PPL,US,6876
4518397,Millersport,39.90006,-82.53405,PPL,US,1049
4518464,Millville,39.38922,-84.65439,PPL,US,724
4518469,Minford,38.85896,-82.86212,PPL,US,693
4518550,Monroe,39.44034,-84.36216,PPL,US,13393
4518596,Monfort Heights,39.18839,-84.59522,PPL,US,11948
4518597,Montgomery,39.22811,-84.35411,PPL,US,10506
4518661,Moraine,39.70617,-84.21938,PPL,US,6373
4518737,Morrow,39.3545,-84.12716,PPL,US,1272
4518834,Mount Carmel,39.10589,-84.3041,PPL,US,4741
4518890,Mount Healthy,39.23367,-84.54578,PPL,US,6039
4518892,Mount Healthy Heights,39.27033,-84.568,PPL,US,3264
4519005,Mount Orab,39.02757,-83.91965,PPL,US,3660
4519047,Mount Repose,39.20062,-84.22438,PPL,US,4672
4519065,Mount Sterling,39.71951,-83.26519,PPL,US,1745
4519246,Mulberry,39.19339,-84.24216,PPL,US,3323
4519445,Nelsonville,39.45868,-82.23182,PPL,US,5197
4519470,New Baltimore,39.26478,-84.66745,PPL,US,661
4519478,New Boston,38.7523,-82.93684,PPL,US,2174
4519486,New Burlington,39.2595,-84.55717,PPL,US,5069
4519497,New Carlisle,39.93617,-84.02549,PPL,US,5693
4519510,New Concord,39.99368,-81.73402,PPL,US,2343
4519540,New Haven,39.27561,-84.74078,PPL,US,583
4519545,New Holland,39.55395,-83.25686,PPL,US,836
4519583,New Lebanon,39.74533,-84.38495,PPL,US,4001
4519591,New Lexington,39.71396,-82.20848,PPLA2,US,4727
4519613,New Madison,39.96783,-84.70912,PPL,US,878
4519625,New Matamoras,39.52452,-81.06705,PPL,US,1135
4519627,New Miami,39.43478,-84.53689,PPL,US,2316
4519642,New Paris,39.85699,-84.79329,PPL,US,1580
4519657,New Richmond,38.94868,-84.27994,PPL,US,2642
4519685,New Straitsville,39.57785,-82.23765,PPL,US,715
4519701,New Vienna,39.32367,-83.69103,PPL,US,1202
4519745,Newport,39.39091,-81.22678,PPL,US,1003
4519761,Newtown,39.1245,-84.36161,PPL,US,2664
4519835,North Bend,39.15256,-84.748,PPL,US,860
4519853,North College Hill,39.21839,-84.55078,PPL,US,9332
4519883,North Fork Village,39.3359,-83.02907,PPL,US,1991
4519923,North Zanesville,39.97868,-82.00347,PPL,US,2816
4519924,Northbrook,39.24645,-84.58356,PPL,US,10668
4519938,Northgate,39.25283,-84.59245,PPL,US,7377
4519950,Northridge,39.99173,-83.77854,PPL,US,7572
4519951,Northridge,39.80756,-84.19689,PPL,US,8487
4519995,Norwood,39.15561,-84.45966,PPL,US,19915
4520081,Oak Hill,38.89396,-82.57349,PPL,US,1500
4520163,Oakwood,39.72534,-84.17411,PPL,US,9052
4520177,Obetz,39.87895,-82.95074,PPL,US,4761
4520741,Owensville,39.12256,-84.13577,PPL,US,814
4520760,Oxford,39.507,-84.74523,PPL,US,22104
4520864,Park Layne,39.88645,-84.03966,PPL,US,4343
4520905,Pataskala,39.99562,-82.67433,PPL,US,15245
4521011,Peebles,38.94896,-83.40575,PPL,US,1764
4521179,Phillipsburg,39.9045,-84.40161,PPL,US,554
4521187,Philo,39.86118,-81.9068,PPL,US,732
4521209,Pickerington,39.88423,-82.7535,PPL,US,19745
4521268,Piketon,39.06813,-83.01434,PPL,US,2146
4521465,Pleasant Grove,39.95201,-81.95902,PPL,US,1742
4521534,Pleasant Hills,39.23589,-84.52494,PPL,US,606
4521565,Pleasant Run,39.29978,-84.56356,PPL,US,4953
4521571,Pleasant Run Farm,39.30311,-84.548,PPL,US,4654
4521632,Pleasantville,39.80979,-82.5221,PPL,US,958
4521708,Pomeroy,39.02758,-82.03375,PPLA2,US,1821
4521816,Portsmouth,38.73174,-82.99767,PPLA2,US,20409
4521880,Powhatan Point,39.86008,-80.81537,PPL,US,1573
4521969,Proctorville,38.43703,-82.3771,PPL,US,559
4522228,Reading,39.22367,-84.44216,PPL,US,10324
4522359,Reno,39.37285,-81.39567,PPL,US,1293
4522411,Reynoldsburg,39.95479,-82.81212,PPL,US,37158
4522533,Rio Grande,38.87952,-82.38043,PPL,US,854
4522540,Ripley,38.74563,-83.84492,PPL,US,1721
4522586,Riverside,39.77978,-84.1241,PPL,US,24972
4522873,Rosemount,38.78619,-82.97906,PPL,US,2112
4522884,Ross,39.31228,-84.6505,PPL,US,3417
4522898,Roseville,39.80729,-82.07125,PPL,US,1853
4522916,Rossmoyne,39.21367,-84.38688,PPL,US,2230
4523072,Russellville,38.86646,-83.78687,PPL,US,543
4523097,Sabina,39.48867,-83.63687,PPL,US,2534
4523190,Saint Bernard,39.167,-84.49855,PPL,US,4368
4523769,Salem Heights,39.07173,-84.37827,PPL,US,3839
4523924,Sardinia,39.00784,-83.80854,PPL,US,957
4523929,Sardis,39.62285,-80.9126,PPL,US,559
4524253,Sciotodale,38.7548,-82.86878,PPL,US,1081
4524299,Seaman,38.94201,-83.57242,PPL,US,924
4524401,Seven Mile,39.48006,-84.55189,PPL,US,768
4524446,Shadyside,39.97091,-80.75064,PPL,US,3714
4524499,Sharonville,39.26811,-84.41327,PPL,US,13774
4524528,Shawnee,39.60479,-82.21154,PPL,US,646
4524538,Shawnee Hills,39.65284,-83.78687,PPL,US,2171
4524626,Sherwood,39.08478,-84.36077,PPL,US,3719
4524642,Shiloh,39.81867,-84.22855,PPL,US,11272
4524753,Silverton,39.19284,-84.4005,PPL,US,4764
4524804,Sixteen Mile Stand,39.27284,-84.32744,PPL,US,2928
4524817,Skyline Acres,39.22867,-84.56689,PPL,US,1717
4524993,Somerset,39.80701,-82.29709,PPL,US,1464
4525028,South Bloomfield,39.7184,-82.98685,PPL,US,1851
4525041,South Charleston,39.82534,-83.63437,PPL,US,1661
4525084,South Lebanon,39.37089,-84.21327,PPL,US,4346
4525103,South Point,38.41786,-82.58627,PPL,US,3924
4525131,South Webster,38.81341,-82.72683,PPL,US,829
4525137,South Zanesville,39.89923,-82.00625,PPL,US,1989
4525304,Springboro,39.55228,-84.23327,PPL,US,18213
4525310,Springdale,39.287,-84.48522,PPL,US,11182
4525353,Springfield,39.92423,-83.80882,PPLA2,US,59680
4525628,Stoutsville,39.60479,-82.82906,PPL,US,566
4525829,Summerside,39.10478,-84.28827,PPL,US,5083
4526027,Syracuse,38.99758,-81.97403,PPL,US,821
4526172,Terrace Park,39.15923,-84.30716,PPL,US,2245
4526215,The Plains,39.36896,-82.13237,PPL,US,3080
4526225,The Village of Indian Hill,39.17949,-84.33517,PPL,US,5798
4526284,Thornport,39.91312,-82.41099,PPL,US,1004
4526291,Thornville,39.89645,-82.42015,PPL,US,997
4526317,Thurston,39.84034,-82.54599,PPL,US,610
4526365,Tipp City,39.95839,-84.17216,PPL,US,9899
4526469,Trenton,39.48089,-84.45772,PPL,US,12281
4526576,Trotwood,39.79728,-84.31133,PPL,US,24096
4526790,Union,39.89783,-84.30633,PPL,US,6461
4526993,Upper Arlington,39.99451,-83.06241,PPL,US,34907
4527030,Urbancrest,39.89756,-83.08685,PPL,US,1033
4527086,Valley View,39.96562,-83.07241,PPL,US,620
4527124,Vandalia,39.89061,-84.19883,PPL,US,15106
4527546,Walnut Hills,39.127,-84.48411,PPL,US,6344
4527660,Washington Court House,39.53645,-83.43908,PPLA2,US,14019
4527760,Waverly,39.12673,-82.98546,PPLA2,US,4274
4527805,Waynesville,39.52978,-84.0866,PPL,US,2999
4527879,Wellston,39.12341,-82.53294,PPL,US,5494
4527941,West Alexandria,39.7445,-84.53217,PPL,US,1341
4527963,West Carrollton City,39.67228,-84.25216,PPL,US,13297
4528015,West Jefferson,39.94478,-83.2688,PPL,US,4279
4528036,West Milton,39.96255,-84.328,PPL,US,4714
4528051,West Portsmouth,38.75841,-83.02906,PPL,US,3149
4528071,West Union,38.79452,-83.54519,PPLA2,US,3179
4528187,Wetherington,39.36367,-84.37744,PPL,US,1302
4528203,Wheelersburg,38.73035,-82.85545,PPL,US,6437
4528259,White Oak,39.21311,-84.59939,PPL,US,19167
4528291,Whitehall,39.96673,-82.88546,PPL,US,18694
4528348,Wilberforce,39.71617,-83.87771,PPL,US,2271
4528414,Williamsburg,39.05423,-84.05299,PPL,US,2549
4528424,Williamsdale,39.44117,-84.52995,PPL,US,581
4528434,Williamsport,39.5859,-83.12046,PPL,US,1051
4528463,Wilmington,39.44534,-83.82854,PPLA2,US,12449
4528527,Winchester,38.94174,-83.65075,PPL,US,1035
4528596,Withamsville,39.06228,-84.28827,PPL,US,7021
4528695,Woodlawn,39.252,-84.47022,PPL,US,3292
4528724,Woodsfield,39.76257,-81.11538,PPLA2,US,2348
4528793,Wyoming,39.23117,-84.46578,PPL,US,8411
4528810,Xenia,39.68478,-83.92965,PPLA2,US,25976
4528866,Yellow Springs,39.80645,-83.88687,PPL,US,3793
4528923,Zanesville,39.94035,-82.01319,PPLA2,US,25498
4529091,Achille,33.83343,-96.38721,PPL,US,510
4529096,Ada,34.77453,-96.67834,PPLA2,US,17303
4529104,Adair,36.43676,-95.27136,PPL,US,819
4529143,Afton,36.69369,-94.96302,PPL,US,1050
4529220,Alex,34.91479,-97.77865,PPL,US,554
4529244,Allen,34.87898,-96.41251,PPL,US,935
4529292,Altus,34.63813,-99.33398,PPLA2,US,19214
4529308,Alva,36.80499,-98.66718,PPLA2,US,5180
4529353,Anadarko,35.07256,-98.24366,PPLA2,US,6717
4529418,Antlers,34.23121,-95.62025,PPLA2,US,2354
4529424,Apache,34.89368,-98.36589,PPL,US,1430
4529448,Arapaho,35.57783,-98.96453,PPLA2,US,826
4529469,Ardmore,34.17426,-97.14363,PPLA2,US,25176
4529480,Arkoma,35.35454,-94.4341,PPL,US,1925
4529499,Arnett,36.13504,-99.77484,PPLA2,US,532
4529604,Atoka,34.38593,-96.12833,PPLA2,US,3065
4529973,Barnsdall,36.56202,-96.16167,PPL,US,1209
4529987,Bartlesville,36.74731,-95.98082,PPLA2,US,36595
4530265,Beggs,35.7426,-96.07027,PPL,US,1247
4530278,Bell,35.71814,-94.57605,PPL,US,535
4530353,Bernice,36.61591,-94.91774,PPL,US,562
4530372,Bethany,35.51867,-97.63226,PPL,US,19589
4530396,Bethel Acres,35.30868,-97.02558,PPL,US,3101
4530685,Billings,36.52892,-97.44394,PPL,US,510
4530700,Binger,35.30895,-98.342,PPL,US,654
4530801,Bixby,35.94204,-95.88332,PPL,US,24657
4530866,Blackwell,36.80448,-97.28282,PPL,US,6875
4530879,Blair,34.77951,-99.33536,PPL,US,778
4530883,Blanchard,35.13784,-97.65809,PPL,US,8280
4531136,Bokchito,34.01732,-96.14276,PPL,US,657
4531160,Boley,35.49341,-96.48362,PPL,US,1183
4531202,Boswell,34.02732,-95.86914,PPL,US,699
4531300,Bray,34.63786,-97.81753,PPL,US,1193
4531310,Brent,35.36787,-94.79356,PPL,US,716
4531370,Bristow,35.83063,-96.39112,PPL,US,4248
4531405,Broken Arrow,36.0526,-95.79082,PPL,US,106563
4531414,Broken Bow,34.02928,-94.7391,PPL,US,4131
4531516,Brushy,35.55704,-94.7255,PPL,US,900
4531627,Buffalo,36.83559,-99.6304,PPLA2,US,1311
4531760,Burns Flat,35.34894,-99.17036,PPL,US,2049
4531785,Bushyhead,36.46148,-95.49414,PPL,US,1314
4531846,Byng,34.8612,-96.66557,PPL,US,1191
4531875,Cache,34.62952,-98.62867,PPL,US,2925
4531896,Caddo,34.12676,-96.26332,PPL,US,1048
4531980,Calera,33.93454,-96.4286,PPL,US,2247
4531994,Calumet,35.60116,-98.11867,PPL,US,564
4532268,Canton,36.05365,-98.58842,PPL,US,615
4532279,Canute,35.42199,-99.27953,PPL,US,545
4532335,Carlisle,35.50065,-95.02634,PPL,US,606
4532357,Carnegie,35.10367,-98.60367,PPL,US,1700
4532366,Carney,35.80839,-97.01281,PPL,US,661
4532415,Cartwright,33.85288,-96.56194,PPL,US,609
4532432,Cashion,35.7981,-97.67866,PPL,US,847
4532493,Catoosa,36.18899,-95.74582,PPL,US,7146
4532776,Central High,34.62313,-98.08976,PPL,US,1184
4532846,Chandler,35.70173,-96.88086,PPLA2,US,3175
4532917,Checotah,35.4701,-95.52304,PPL,US,3261
4532918,Chelsea,36.53565,-95.43247,PPL,US,1969
4532929,Cherokee,36.75447,-98.35674,PPLA2,US,1560
4532995,Cherry Tree,35.74148,-94.64328,PPL,US,883
4533006,Cheyenne,35.61394,-99.67149,PPLA2,US,824
4533029,Chickasha,35.05257,-97.93643,PPLA2,US,16488
4533130,Choctaw,35.49756,-97.26892,PPL,US,12179
4533166,Chouteau,36.18593,-95.34302,PPL,US,2092
4533580,Claremore,36.3126,-95.61609,PPLA2,US,18997
4533617,Clayton,34.58955,-95.35275,PPL,US,795
4533683,Cleora,36.57897,-94.97107,PPL,US,1463
4533688,Cleveland,36.31032,-96.46584,PPL,US,3216
4533738,Clinton,35.51561,-98.96731,PPL,US,9565
4533854,Colbert,33.85316,-96.50249,PPL,US,1183
4533878,Colcord,36.26425,-94.693,PPL,US,815
4533909,Collinsville,36.36454,-95.83888,PPL,US,6492
4533928,Comanche,34.36897,-97.96392,PPL,US,1625
4533952,Commerce,36.9334,-94.87301,PPL,US,2483
4534096,Copeland,36.65591,-94.82829,PPL,US,1629
4534098,Copan,36.89758,-95.92609,PPL,US,741
4534117,Cordell,35.29061,-98.98841,PPLA2,US,2892
4534122,Corn,35.37811,-98.78202,PPL,US,506
4534305,Covington,36.30754,-97.58644,PPL,US,554
4534386,Coweta,35.95177,-95.65081,PPL,US,9559
4534452,Crescent,35.95254,-97.59477,PPL,US,1527
4534659,Cushing,35.98506,-96.76697,PPL,US,7867
4534687,Cyril,34.89646,-98.2006,PPL,US,1046
4534763,Davenport,35.70479,-96.7653,PPL,US,821
4534774,Davis,34.50453,-97.11946,PPL,US,2794
4534934,Del City,35.44201,-97.44087,PPL,US,22022
4535044,Dewar,35.45816,-95.94139,PPL,US,872
4535051,Dewey,36.79592,-95.93554,PPL,US,3499
4535076,Dibble,35.0334,-97.62976,PPL,US,827
4535089,Dickson,34.18732,-96.98446,PPL,US,1253
4535097,Dill City,35.27672,-99.13508,PPL,US,566
4535287,Drumright,35.9884,-96.60113,PPL,US,2880
4535389,Duncan,34.5023,-97.95781,PPLA2,US,23231
4535414,Durant,33.99399,-96.37082,PPLA2,US,17286
4535474,Eagletown,34.03428,-94.57493,PPL,US,528
4535488,Earlsboro,35.26757,-96.80335,PPL,US,639
4535740,Edmond,35.65283,-97.4781,PPL,US,90092
4535783,El Reno,35.53227,-97.95505,PPLA2,US,18516
4535806,Elgin,34.78035,-98.29227,PPL,US,2969
4535823,Elk City,35.41199,-99.40426,PPL,US,12717
4535904,Elmore City,34.62286,-97.39641,PPL,US,706
4535949,Empire City,34.42036,-98.02698,PPL,US,923
4535961,Enid,36.39559,-97.87839,PPLA2,US,51776
4535992,Erick,35.21533,-99.86649,PPL,US,1093
4536031,Eufaula,35.28722,-95.5825,PPLA2,US,2936
4536099,Fairfax,36.57366,-96.7042,PPL,US,1349
4536106,Fairfield,35.84731,-94.61244,PPL,US,584
4536109,Fairland,36.75118,-94.84746,PPL,US,1062
4536124,Fairview,36.26892,-98.4798,PPLA2,US,2655
4536996,Fletcher,34.82312,-98.24422,PPL,US,1169
4537003,Flint Creek,36.17731,-94.74078,PPL,US,732
4537079,Forest Park,35.50423,-97.44615,PPL,US,1074
4537096,Fort Cobb,35.09784,-98.43561,PPL,US,627
4537123,Fort Gibson,35.7976,-95.25052,PPL,US,4083
4537289,Frederick,34.39203,-99.01841,PPLA2,US,3692
4537470,Garber,36.43698,-97.58561,PPL,US,852
4537530,Geary,35.63116,-98.31729,PPL,US,1305
4537560,Geronimo,34.48119,-98.38311,PPL,US,1235
4537629,Glencoe,36.22866,-96.92559,PPL,US,606
4537641,Glenpool,35.95537,-96.00888,PPL,US,13225
4537728,Goldsby,35.14118,-97.47698,PPL,US,2102
