geonameid,name,latitude,longitude,feature_class,feature_code,country_code,population
2945051,Bräunlingen,47.92957,8.44806,P,PPL,DE,6141
2945055,Braunlage,51.72651,10.6109,P,PPL,DE,5159
2945060,Braunichswalde,50.8,12.21667,P,PPLA4,DE,704
2945073,Braunfels,50.51545,8.38918,P,PPL,DE,11510
2945103,Brauneberg,49.90583,6.98127,P,PPLA4,DE,1173
2945136,Braubach,50.2736,7.64508,P,PPL,DE,3192
2945151,Braschwitz,51.52284,12.05867,P,PPL,DE,1251
2945165,Brannenburg,47.73996,12.09166,P,PPLA4,DE,5646
2945209,Brandshagen,54.23945,13.16917,P,PPL,DE,1315
2945215,Brandscheid,50.56083,7.92028,P,PPLA4,DE,519
2945216,Brandscheid,50.22015,6.30848,P,PPLA4,DE,346
2945270,Brandis,51.33597,12.61024,P,PPL,DE,9728
2945341,Brand-Erbisdorf,50.86643,13.32285,P,PPL,DE,11284
2945358,Brandenburg an der Havel,52.41667,12.55,P,PPL,DE,59826
2945382,Brande-Hörnerkirchen,53.85,9.71667,P,PPLA4,DE,1606
2945429,Brand,49.95972,11.91072,P,PPLA4,DE,1206
2945465,Bramstedtlund,54.85,9.06667,P,PPLA4,DE,258
2945469,Bramstedt,53.36603,8.69005,P,PPLA4,DE,1857
2945474,Bramsche,52.40881,7.97288,P,PPL,DE,31394
2945487,Brammer,54.19822,9.7641,P,PPLA4,DE,452
2945542,Brakel,51.7175,9.18596,P,PPL,DE,17808
2945545,Brake (Unterweser),53.33333,8.48333,P,PPLA3,DE,16150
2945561,Brahmenau,50.92359,12.15886,P,PPLA4,DE,1070
2945565,Brahlstorf,53.69922,11.55883,P,PPL,DE,771
2945581,Braderup,54.8354,8.89043,P,PPLA4,DE,654
2945591,Brackenheim,49.07787,9.06601,P,PPL,DE,15083
2945600,Brackel,53.29974,10.0486,P,PPLA4,DE,1653
2945601,Brackel,51.52573,7.54438,P,PPL,DE,24930
2945606,Brachwitz,51.53706,11.86884,P,PPL,DE,991
2945615,Brachtendorf,50.23333,7.23333,P,PPLA4,DE,271
2945630,Brachstedt,51.57086,12.05134,P,PPL,DE,957
2945647,Brachbach,50.81667,7.93333,P,PPLA4,DE,2458
2945668,Braak,53.60991,10.24532,P,PPLA4,DE,755
2945683,Böxlund,54.85,9.18333,P,PPLA4,DE,0
2945698,Boxberg,51.40373,14.57598,P,PPL,DE,3093
2945702,Boxberg,50.26667,6.88333,P,PPLA4,DE,190
2945703,Boxberg,49.47965,9.64006,P,PPL,DE,7209
2945710,Bövinghausen,51.51667,7.31667,P,PPLX,DE,5760
2945726,Bovenden,51.58836,9.9222,P,PPL,DE,13964
2945729,Bovenau,54.33026,9.82479,P,PPLA4,DE,1025
2945730,Bous,49.27732,6.80131,P,PPLA4,DE,7605
2945740,Bötzingen,48.07642,7.72485,P,PPLA4,DE,5239
2945756,Bottrop,51.52392,6.9285,P,PPLA3,DE,119909
2945758,Bottmersdorf,52.0303,11.42908,P,PPL,DE,761
2945762,Böttingen,48.1,8.8,P,PPLA4,DE,1525
2945787,Bottenbach,49.18333,7.5,P,PPLA4,DE,746
2945797,Bothkamp,54.2,10.13333,P,PPLA4,DE,313
2945798,Bothfeld,52.41732,9.79612,P,PPL,DE,20778
2945802,Bothel,53.07154,9.502,P,PPLA4,DE,2455
2945807,Bötersen,53.13675,9.31558,P,PPLA4,DE,1055
2945850,Boßdorf,51.989,12.68503,P,PPL,DE,627
2945857,Bösleben-Wüllersleben,50.83333,11.06667,P,PPLA4,DE,683
2945866,Bösingen,48.23333,8.55,P,PPLA4,DE,3501
2945891,Bösenbrunn,50.39703,12.09998,P,PPLA4,DE,1460
2945902,Bosenbach,49.54022,7.53029,P,PPLA4,DE,846
2945907,Bösel,53.00447,7.95422,P,PPLA4,DE,7511
2945911,Bösdorf,54.14039,10.49062,P,PPLA4,DE,1629
2945942,Bosbüll,54.81667,8.86667,P,PPLA4,DE,211
2945945,Bosau,54.09787,10.4357,P,PPLA4,DE,3611
2945948,Börzow,53.85824,11.12247,P,PPL,DE,778
2945952,Borxleben,51.4,11.23333,P,PPLA4,DE,362
2945957,Börtlingen,48.75376,9.63181,P,PPLA4,DE,1816
2945973,Borstorf,53.61302,10.56427,P,PPLA4,DE,292
2945980,Borstendorf,50.77323,13.17918,P,PPLA4,DE,1363
2945982,Borstel-Hohenraden,53.68333,9.81667,P,PPLA4,DE,2064
2945988,Borstel,53.9675,9.79963,P,PPLA4,DE,0
2945995,Borstel,52.67034,8.96896,P,PPLA4,DE,1427
2946007,Börßum,52.06921,10.58431,P,PPL,DE,2291
2946008,Börslingen,48.53891,10.06313,P,PPLA4,DE,180
2946015,Borsfleth,53.82632,9.43113,P,PPLA4,DE,842
2946016,Borsdorf,51.35,12.53333,P,PPLA4,DE,8489
2946025,Börsborn,49.43333,7.4,P,PPLA4,DE,388
2946031,Börrstadt,49.57772,7.94245,P,PPLA4,DE,964
2946034,Borrentin,53.80968,12.96718,P,PPL,DE,1089
2946038,Borod,50.6675,7.70972,P,PPLA4,DE,591
2946043,Bornum,51.97952,12.20399,P,PPL,DE,608
2946056,Bornstedt,51.48333,11.48333,P,PPLA4,DE,992
2946060,Börnsen,53.4762,10.2816,P,PPLA4,DE,3810
2946097,Börnichen,50.7501,13.14075,P,PPL,DE,1116
2946098,Bornich,50.12687,7.7658,P,PPLA4,DE,1093
2946100,Bornhöved,54.06798,10.2279,P,PPLA4,DE,3537
2946111,Bornheim,50.76313,6.99089,P,PPL,DE,48523
2946112,Bornheim,49.78306,8.06028,P,PPLA4,DE,700
2946113,Bornheim,49.2225,8.16333,P,PPLA4,DE,1302
2946117,Bornhagen,51.33333,9.95,P,PPLA4,DE,350
2946137,Borne,51.94881,11.55865,P,PPLA4,DE,1415
2946172,Borna,51.12416,12.49639,P,PPLA3,DE,18806
2946176,Born,54.38536,12.53051,P,PPL,DE,1143
2946192,Börm,54.40633,9.37586,P,PPLA4,DE,751
2946198,Borler,50.31667,6.83333,P,PPLA4,DE,91
2946203,Borkwalde,52.25,12.83333,P,PPLA4,DE,1432
2946206,Borkum,53.58094,6.69153,P,PPL,DE,5186
2946210,Borkow,53.66356,11.94969,P,PPL,DE,548
2946214,Borkheide,52.21667,12.85,P,PPLA4,DE,1821
2946228,Borken,51.84382,6.85774,P,PPLA3,DE,40876
2946230,Borken,51.04501,9.2844,P,PPL,DE,12506
2946238,Borgwedel,54.50056,9.66513,P,PPLA4,DE,717
2946244,Borgsum,54.70062,8.45741,P,PPLA4,DE,342
2946247,Borgstedt,54.33268,9.70954,P,PPLA4,DE,1446
2946270,Borgholzhausen,52.10343,8.30211,P,PPL,DE,8754
2946281,Borgfelde,53.55475,10.03447,P,PPLX,DE,7099
2946290,Börger,52.91211,7.53576,P,PPLA4,DE,2816
2946291,Borgentreich,51.56917,9.24113,P,PPL,DE,9713
2946296,Borgdorf-Seedorf,54.17326,9.88001,P,PPLA4,DE,410
2946311,Börfink,49.68333,7.08333,P,PPLA4,DE,216
2946316,Boren,54.61506,9.82113,P,PPL,DE,834
2946321,Bordesholm,54.17611,10.03146,P,PPLA4,DE,7709
2946366,Boppard,50.23085,7.58992,P,PPL,DE,16215
2946368,Bopfingen,48.85847,10.35417,P,PPL,DE,12606
2946373,Boostedt,54.0112,10.02425,P,PPLA4,DE,4630
2946377,Boos,50.31667,7.01667,P,PPLA4,DE,643
2946378,Boos,49.79333,7.71694,P,PPLA4,DE,428
2946379,Boos,48.07521,10.19523,P,PPLA4,DE,1946
2946396,Boock,53.49131,14.24532,P,PPL,DE,655
2946409,Bonstetten,48.44002,10.70532,P,PPLA4,DE,1225
2946421,Bönningstedt,53.66271,9.90604,P,PPLA4,DE,3903
2946428,Bönnigheim,49.04018,9.09386,P,PPL,DE,7477
2946445,Bonndorf,47.81863,8.34139,P,PPL,DE,6875
2946447,Bonn,50.73438,7.09549,P,PPLA3,DE,330579
2946469,Bongard,50.29249,6.83765,P,PPLA4,DE,273
2946478,Bönen,51.6,7.76667,P,PPLA4,DE,19393
2946481,Bonefeld,50.52388,7.48932,P,PPLA4,DE,1052
2946482,Bönebüttel,54.07916,10.05866,P,PPLA4,DE,2049
2946485,Bondorf,48.52064,8.83704,P,PPLA4,DE,5730
2946488,Bondelum,54.56031,9.26902,P,PPLA4,DE,208
2946507,Boms,47.97631,9.51639,P,PPLA4,DE,597
2946524,Bomlitz,52.9,9.65,P,PPLA4,DE,7287
2946583,Bolsterlang,47.46667,10.23333,P,PPLA4,DE,1048
2946591,Bölsberg,50.66667,7.91667,P,PPLA4,DE,300
2946599,Bollschweil,47.92143,7.78986,P,PPLA4,DE,2247
2946610,Bollingstedt,54.59229,9.41738,P,PPLA4,DE,1445
2946657,Bollendorf,49.85268,6.35795,P,PPLA4,DE,1552
2946660,Böllenborn,49.1,7.93333,P,PPLA4,DE,296
2946674,Bollenbach,49.83333,7.35,P,PPLA4,DE,155
2946679,Böllen,47.8,7.8413,P,PPLA4,DE,93
2946686,Bollberg,50.88333,11.8,P,PPLA4,DE,300
2946696,Boll,48.64357,9.61295,P,PPLA4,DE,5296
2946713,Bolheim,48.63141,10.14995,P,PPL,DE,3180
2946727,Boldekow,53.72475,13.59358,P,PPL,DE,648
2946733,Bolanden,49.63917,8.01194,P,PPLA4,DE,2412
2946740,Boksee,54.24283,10.12693,P,PPLA4,DE,466
2946745,Böklund,54.6,9.58333,P,PPLA4,DE,0
2946752,Bokhorst,54.05866,9.40052,P,PPLA4,DE,0
2946753,Bokholt-Hanredder,53.78808,9.73586,P,PPLA4,DE,1188
2946765,Bokensdorf,52.5,10.71667,P,PPLA4,DE,957
2946782,Bokelrehm,54.03815,9.38606,P,PPLA4,DE,151
2946798,Bokel,54.21399,9.7953,P,PPLA4,DE,675
2946799,Bokel,53.86667,9.73333,P,PPLA4,DE,670
2946801,Bokel,53.39326,8.76803,P,PPL,DE,2680
2946821,Boizenburg,53.38081,10.73758,P,PPL,DE,10722
2946830,Boitze,53.14908,10.74698,P,PPLA4,DE,410
2946852,Boiensdorf,54.01715,11.56105,P,PPL,DE,515
2946887,Bohnsdorf,52.39434,13.57339,P,PPLX,DE,11859
2946891,Böhnhusen,54.2221,10.06376,P,PPLA4,DE,352
2946923,Bohmte,52.36667,8.31667,P,PPLA4,DE,13153
2946926,Bohmstedt,54.58201,9.04696,P,PPLA4,DE,791
2946939,Böhmfeld,48.86079,11.36794,P,PPLA4,DE,0
2946950,Böhmenkirch,48.68333,9.93333,P,PPLA4,DE,5774
2946952,Böhme,52.78333,9.46667,P,PPLA4,DE,949
2946980,Böhlen,51.20061,12.38622,P,PPL,DE,6982
2946982,Böhlen,50.58798,11.04345,P,PPL,DE,721
2947001,Böhen,47.88333,10.3,P,PPLA4,DE,681
2947022,Bogenhausen,48.15221,11.61585,P,PPLX,DE,77542
2947026,Bogen,48.91122,12.68955,P,PPL,DE,10259
2947030,Bogel,50.18943,7.79978,P,PPLA4,DE,792
2947038,Boffzen,51.75065,9.39824,P,PPLA4,DE,2941
2947051,Böel,54.64965,9.71814,P,PPLA4,DE,772
2947067,Bodolz,47.56667,9.66667,P,PPLA4,DE,3086
2947069,Bodnegg,47.71014,9.68841,P,PPLA4,DE,3136
2947090,Bodenwöhr,49.27082,12.30146,P,PPLA4,DE,4025
2947092,Bodenwerder,51.97156,9.51931,P,PPL,DE,6187
2947100,Bodenteich,52.83077,10.6818,P,PPLA4,DE,0
2947110,Bodensee,51.60613,10.13263,P,PPLA4,DE,798
2947120,Bodenmais,49.06667,13.1,P,PPL,DE,3362
2947125,Bodenkirchen,48.38333,12.38333,P,PPLA4,DE,5442
2947133,Bodenheim,49.93528,8.32,P,PPLA4,DE,6907
2947139,Bodenfelde,51.64044,9.55569,P,PPL,DE,3588
2947155,Bodenbach,50.31667,6.85,P,PPLA4,DE,244
2947161,Boden,50.47392,7.85695,P,PPLA4,DE,575
2947168,Bodelwitz,50.6875,11.62223,P,PPLA4,DE,625
2947172,Bodelshausen,48.38886,8.97703,P,PPLA4,DE,5929
2947175,Bödefeld,51.24753,8.39224,P,PPL,DE,1060
2947214,Bockum,51.34696,6.61589,P,PPLX,DE,20617
2947226,Bockstadt,50.4,10.88333,P,PPLA4,DE,308
2947299,Bockhorst,53.03296,7.57576,P,PPLA4,DE,1037
2947312,Bockhorn,53.39514,8.02009,P,PPLA4,DE,8924
2947316,Bockhorn,48.31471,11.98694,P,PPLA4,DE,3425
2947355,Bockenheim,49.60669,8.18486,P,PPL,DE,2251
2947359,Bockenem,52.00993,10.13197,P,PPLA4,DE,11177
2947370,Bockenau,49.83333,7.68333,P,PPLA4,DE,1209
2947372,Bockelwitz,51.19942,12.95618,P,PPL,DE,2794
2947403,Bockau,50.54209,12.68639,P,PPLA4,DE,2599
2947416,Bochum,51.48165,7.21648,P,PPLA3,DE,385729
2947421,Bocholt,51.83879,6.61531,P,PPLA4,DE,73943
2947424,Böchingen,49.23694,8.09333,P,PPLA4,DE,771
2947438,Böbrach,49.05621,13.03469,P,PPLA4,DE,0
2947439,Böbrach,48.93322,12.88304,P,PPL,DE,1622
2947444,Böblingen,48.68212,9.01171,P,PPLA3,DE,46282
2947447,Bobitz,53.8045,11.35914,P,PPL,DE,1274
2947448,Böbingen,49.28444,8.23667,P,PPLA4,DE,669
2947449,Bobingen,48.27091,10.8339,P,PPL,DE,16682
2947450,Böbing,47.75562,10.98877,P,PPLA4,DE,1694
2947463,Bobenthal,49.06667,7.86667,P,PPLA4,DE,330
2947465,Bobenheim-Roxheim,49.5875,8.35778,P,PPLA4,DE,10106
2947466,Bobenheim am Berg,49.52417,8.15111,P,PPLA4,DE,848
2947471,Bobeck,50.90336,11.79296,P,PPLA4,DE,331
2947477,Bobbau,51.68747,12.27253,P,PPL,DE,1697
2947490,Blunk,54.00936,10.31385,P,PPLA4,DE,598
2947513,Blumenthal,54.23333,10,P,PPLA4,DE,671
2947541,Blumenholz,53.41382,13.12039,P,PPL,DE,855
2947584,Blumberg,47.84058,8.53329,P,PPL,DE,10500
2947604,Blowatz,53.98972,11.5336,P,PPL,DE,1233
2947636,Blomesche Wildnis,53.8,9.41667,P,PPLA4,DE,700
2947641,Blomberg,51.94331,9.09067,P,PPL,DE,17183
2947646,Blomberg,53.57678,7.55824,P,PPLA4,DE,1498
2947713,Blindheim,48.63138,10.61992,P,PPLA4,DE,1693
2947733,Blievenstorf,53.36192,11.66559,P,PPL,DE,509
2947735,Bliestorf,53.76724,10.59236,P,PPLA4,DE,699
2947739,Blieskastel,49.23724,7.25617,P,PPL,DE,23212
2947751,Bliesdorf,52.69298,14.15949,P,PPLA4,DE,1213
2947769,Bliedersdorf,53.48229,9.57063,P,PPLA4,DE,1689
2947810,Blender,52.91667,9.13333,P,PPLA4,DE,2954
2947813,Blekendorf,54.28211,10.6582,P,PPLA4,DE,1859
2947837,Bleicherode,51.44026,10.57202,P,PPL,DE,6456
2947874,Bleialf,50.23333,6.28333,P,PPLA4,DE,1179
2947887,Bleckhausen,50.13333,6.78333,P,PPLA4,DE,331
2947894,Bleckede,53.28972,10.73372,P,PPL,DE,9793
2947919,Blaufelden,49.29778,9.97389,P,PPLA4,DE,5348
2947949,Blaubeuren,48.41215,9.78427,P,PPL,DE,11797
2947958,Blaubach,49.56667,7.4,P,PPLA4,DE,463
2948000,Blasewitz,51.05305,13.79831,P,PPLX,DE,24863
2948033,Blankenstein,50.40213,11.69898,P,PPLA4,DE,0
2948038,Blankensee,53.4039,13.26836,P,PPL,DE,1720
2948046,Blankenrath,50.03898,7.30214,P,PPLA4,DE,1812
2948052,Blankenhof,53.57771,13.13105,P,PPL,DE,748
2948054,Blankenheim,51.50717,11.42878,P,PPLA4,DE,1436
2948056,Blankenheim,50.43333,6.65,P,PPLA4,DE,8770
2948058,Blankenhain,50.85993,11.3439,P,PPL,DE,6920
2948061,Blankenhagen,54.16796,12.34391,P,PPL,DE,898
2948064,Blankenfelde,52.61863,13.39057,P,PPLX,DE,1885
2948065,Blankenfelde,52.33722,13.41205,P,PPL,DE,11929
2948066,Blankenese,53.55698,9.8059,P,PPLX,DE,13637
2948069,Blankenburg,52.59293,13.45516,P,PPLX,DE,6913
2948071,Blankenburg,51.79025,10.95509,P,PPL,DE,15963
2948072,Blankenburg,51.2,10.75,P,PPLA4,DE,172
2948081,Blankenberg,50.40299,11.71623,P,PPLA4,DE,0
2948114,Blaichach,47.54208,10.25846,P,PPLA4,DE,5625
2948115,Blaibach,49.16667,12.81667,P,PPLA4,DE,2127
2948140,Bitzen,50.8,7.68333,P,PPLA4,DE,829
2948147,Bitz,48.244,9.09144,P,PPLA4,DE,3792
2948154,Bittkau,52.41336,11.96354,P,PPL,DE,793
2948161,Bittermark,51.4454,7.46336,P,PPL,DE,2670
2948164,Bitterfeld-Wolfen,51.62355,12.32395,P,PPL,DE,15608
2948184,Bitburg,49.96794,6.52734,P,PPLA4,DE,12908
2948190,Bisterschied,49.65,7.75,P,PPLA4,DE,283
2948194,Bisten,49.25431,6.70702,P,PPLA4,DE,0
2948202,Bissingen an der Teck,48.59915,9.49146,P,PPLA4,DE,3687
2948204,Bissingen,48.71694,10.61766,P,PPL,DE,3605
2948206,Bissersheim,49.53583,8.20417,P,PPLA4,DE,465
2948212,Bissendorf,52.23333,8.16667,P,PPLA4,DE,14402
2948219,Bissee,54.18947,10.1131,P,PPLA4,DE,185
2948222,Bispingen,53.08312,9.99772,P,PPLA4,DE,6284
2948229,Bismark,52.66195,11.55638,P,PPL,DE,3313
2948246,Bisingen,48.31012,8.91738,P,PPLA4,DE,9321
2948261,Bischweier,48.83766,8.28412,P,PPLA4,DE,3167
2948265,Bischofswiesen,47.63115,12.98305,P,PPLA4,DE,7535
2948267,Bischofswerda,51.12771,14.17974,P,PPL,DE,10788
2948282,Bischofsmais,48.91796,13.08184,P,PPLA4,DE,3240
2948287,Bischofsheim in der Rhön,50.40239,10.00751,P,PPL,DE,5181
2948290,Bischofsheim,49.99389,8.36722,P,PPLA4,DE,12075
2948292,Bischofsgrün,50.05122,11.79997,P,PPLA4,DE,2072
2948299,Bischofrode,51.48656,11.53164,P,PPL,DE,752
2948300,Bischofroda,51.05638,10.36394,P,PPLA4,DE,703
2948301,Bischofrod,50.55,10.65,P,PPLA4,DE,187
2948303,Bischoffingen,48.10435,7.62724,P,PPL,DE,640
2948305,Bischofferode,51.49656,10.44396,P,PPL,DE,2085
2948307,Bischoffen,50.7,8.45,P,PPLA4,DE,3478
2948326,Bischheim,49.67,8.0325,P,PPLA4,DE,747
2948337,Bischbrunn,49.87028,9.48917,P,PPLA4,DE,1880
2948339,Bischberg,49.91087,10.83212,P,PPLA4,DE,5819
2948345,Birx,50.53333,10.05,P,PPLA4,DE,187
2948346,Birtlingen,49.95,6.48333,P,PPLA4,DE,82
2948351,Birstein,50.35,9.3,P,PPLA4,DE,6581
2948355,Birresborn,50.18333,6.63333,P,PPLA4,DE,1299
2948383,Birnbach,50.7,7.58333,P,PPLA4,DE,642
2948384,Bad Birnbach,48.44489,13.09103,P,PPL,DE,5533
2948396,Birlenbach,50.35815,8.00273,P,PPLA4,DE,1587
2948399,Birkweiler,49.20333,8.03833,P,PPLA4,DE,729
2948422,Birkigt,50.66939,11.48458,P,PPL,DE,518
2948477,Birkheim,50.11667,7.61667,P,PPLA4,DE,129
2948503,Birkenwerder,52.69106,13.27833,P,PPLA4,DE,7122
2948551,Birkenhügel,50.43333,11.75,P,PPLA4,DE,0
2948552,Birkenhördt,49.11667,7.93333,P,PPLA4,DE,653
2948570,Birkenheide,49.48139,8.26194,P,PPLA4,DE,3309
2948588,Birkenfelde,51.35,10.01667,P,PPLA4,DE,582
2948594,Birkenfeld,49.85861,9.69556,P,PPLA4,DE,2153
2948595,Birkenfeld,49.65245,7.16668,P,PPLA3,DE,6947
2948598,Birkenfeld,48.86667,8.63333,P,PPLA4,DE,10609
2948616,Birkenbeul,50.73333,7.61667,P,PPLA4,DE,492
2948652,Birkenau,49.5625,8.70694,P,PPLA4,DE,10318
2948717,Birgte,52.2479,7.64833,P,PPL,DE,2000
2948725,Birgel,50.31667,6.61667,P,PPLA4,DE,510
2948727,Birenbach,48.74732,9.66115,P,PPLA4,DE,1941
2948733,Bippen,52.58333,7.73333,P,PPLA4,DE,3015
2948746,Binzen,47.63333,7.61667,P,PPLA4,DE,2661
2948750,Binswangen,48.55798,10.64249,P,PPLA4,DE,1326
2948759,Binsfeld,49.96667,6.71667,P,PPLA4,DE,1110
2948782,Binningen,50.20639,7.24612,P,PPLA4,DE,691
2948810,Binnen,52.61667,9.13333,P,PPLA4,DE,1051
2948825,Bingen am Rhein,49.96675,7.8992,P,PPL,DE,24657
2948826,Bingen,48.11127,9.27238,P,PPLA4,DE,3017
2948840,Bindlach,49.98167,11.61389,P,PPLA4,DE,7229
2948861,Binau,49.36833,9.05806,P,PPLA4,DE,1311
2948866,Bimöhlen,53.93602,9.95965,P,PPLA4,DE,967
2948874,Bilzingsleben,51.28333,11.06667,P,PPLX,DE,795
2948895,Bilshausen,51.62974,10.15859,P,PPLA4,DE,2428
2948902,Bilsen,53.77153,9.87606,P,PPLA4,DE,720
2948914,Billwerder,53.49846,10.13866,P,PPLX,DE,2997
2948917,Billstedt,53.55,10.13333,P,PPLX,DE,71077
2948920,Billroda,51.20023,11.45617,P,PPL,DE,501
2948934,Billigheim,49.34861,9.25389,P,PPLA4,DE,5899
2948944,Billerbeck,51.97829,7.29261,P,PPL,DE,11699
2948956,Billbrook,53.52967,10.09463,P,PPLX,DE,1646
2948963,Bilkheim,50.49806,7.94833,P,PPLA4,DE,472
2949012,Bietigheim-Bissingen,48.94407,9.11755,P,PPL,DE,41769
2949014,Bietigheim,48.90919,8.25202,P,PPLA4,DE,6026
2949032,Biessenhofen,47.83057,10.64022,P,PPLA4,DE,4006
2949046,Biesenthal,52.76616,13.64416,P,PPL,DE,5512
2949073,Biesdorf,52.50906,13.5534,P,PPLX,DE,28955
2949075,Biesdorf,49.88333,6.3,P,PPLA4,DE,268
2949082,Bierstadt,50.08295,8.28569,P,PPLX,DE,12613
2949085,Biersdorf,50.01482,6.45086,P,PPL,DE,554
2949103,Biere,51.97431,11.65443,P,PPL,DE,2442
2949130,Bienstädt,51.01667,10.85,P,PPLA4,DE,766
2949133,Bienrode,52.32065,10.52619,P,PPL,DE,1808
2949150,Bienenbüttel,53.14157,10.48679,P,PPLA4,DE,6775
2949160,Biendorf,54.07592,11.70218,P,PPL,DE,1051
2949161,Biendorf,51.75077,11.84847,P,PPL,DE,867
2949186,Bielefeld,52.03333,8.53333,P,PPLA4,DE,331906
2949216,Biedesheim,49.605,8.10722,P,PPLA4,DE,649
2949217,Biedershausen,49.31667,7.48333,P,PPLA4,DE,283
2949221,Biederitz,52.15,11.71667,P,PPLA4,DE,4545
2949229,Biedenkopf,50.91125,8.53016,P,PPL,DE,13788
2949235,Biebrich,50.0415,8.24878,P,PPLX,DE,38758
2949236,Biebrich,50.3039,7.95,P,PPLA4,DE,372
2949240,Biebesheim,49.78088,8.46696,P,PPL,DE,6626
2949249,Biebern,49.98333,7.45,P,PPLA4,DE,343
2949255,Bieberehren,49.51733,10.00908,P,PPLA4,DE,1000
2949275,Biebelsheim,49.86667,7.93333,P,PPLA4,DE,576
2949276,Biebelried,49.76667,10.08333,P,PPLA4,DE,1183
2949277,Biebelnheim,49.79667,8.17056,P,PPLA4,DE,704
2949279,Bidingen,47.82974,10.72623,P,PPLA4,DE,1738
2949292,Bickendorf,50.03333,6.5,P,PPLA4,DE,524
2949295,Bickenbach,50.12559,7.52795,P,PPLA4,DE,341
2949296,Bickenbach,49.75917,8.6175,P,PPLA4,DE,5338
2949324,Bichl,47.7201,11.41231,P,PPLA4,DE,2007
2949353,Biburg,48.79066,11.85726,P,PPLA4,DE,1297
2949363,Bibra,50.80387,11.54706,P,PPLA4,DE,267
2949364,Bibra,50.46967,10.43885,P,PPL,DE,593
2949367,Biblis,49.69167,8.45861,P,PPLA4,DE,8953
2949415,Biberbach,48.51778,10.81139,P,PPL,DE,3492
2949423,Biberach an der Riß,48.09345,9.79053,P,PPLA3,DE,32333
2949426,Biberach,48.61008,8.27704,P,PPL,DE,3257
2949427,Biberach,48.33333,8.03333,P,PPLA4,DE,3382
2949455,Beyernaumburg,51.47392,11.39451,P,PPL,DE,772
2949470,Bexbach,49.34615,7.25527,P,PPL,DE,19115
2949475,Beverungen,51.66801,9.37417,P,PPL,DE,15266
2949482,Beverstedt,53.43413,8.81915,P,PPL,DE,4423
2949486,Bevern,53.75592,9.77088,P,PPLA4,DE,577
2949489,Bevern,51.85826,9.49408,P,PPL,DE,4363
2949511,Bad Bevensen,53.07923,10.58129,P,PPL,DE,8700
2949512,Bevenrode,52.34026,10.57743,P,PPL,DE,1613
2949538,Beutelsbach,48.55,13.11667,P,PPLA4,DE,1088
2949548,Beuster,52.93964,11.78593,P,PPL,DE,523
2949551,Beuron,48.05,8.96667,P,PPLA4,DE,703
2949562,Beuren,50.09444,7.07833,P,PPLA4,DE,0
2949564,Beuren,49.72751,6.91558,P,PPL,DE,992
2949569,Beuren,48.56927,9.40406,P,PPLA4,DE,3492
2949582,Beuna,51.31667,11.95,P,PPL,DE,1032
2949589,Beulich,50.18333,7.45,P,PPLA4,DE,528
2949609,Beuern,50.62745,8.82108,P,PPLX,DE,2250
2949646,Betzigau,47.73333,10.38333,P,PPLA4,DE,2848
2949653,Betzenweiler,48.11667,9.56667,P,PPLA4,DE,755
2949661,Betzendorf,53.1375,10.31273,P,PPLA4,DE,1141
2949669,Betzdorf,50.79094,7.87189,P,PPL,DE,10560
2949697,Bettingen,49.94211,6.4016,P,PPLA4,DE,1013
2949726,Bettenfeld,50.08503,6.7601,P,PPLA4,DE,741
2949729,Bettendorf,50.23307,7.86879,P,PPLA4,DE,379
2949750,Betteldorf,50.25,6.75,P,PPLA4,DE,310
2949762,Bethenhausen,50.92922,12.19957,P,PPLA4,DE,270
2949765,Betheln,52.11431,9.79397,P,PPLA4,DE,1093
2949773,Bestwig,51.36081,8.40082,P,PPLA4,DE,11764
2949777,Bestensee,52.23978,13.63732,P,PPLA4,DE,6265
2949802,Besitz,53.34297,10.85913,P,PPL,DE,527
2949803,Besigheim,48.99797,9.14268,P,PPL,DE,11883
2949808,Besenthal,53.52978,10.74087,P,PPLA4,DE,74
2949823,Besdorf,54.05007,9.36003,P,PPLA4,DE,234
2949827,Beschendorf,54.18268,10.87526,P,PPLA4,DE,536
2949829,Bescheid,49.75,6.88333,P,PPLA4,DE,407
2949836,Berzhausen,50.65602,7.5681,P,PPLA4,DE,193
2949837,Berzhahn,50.54,8.00667,P,PPLA4,DE,495
2949851,Berus,49.2642,6.69587,P,PPLA4,DE,0
2949855,Berumbur,53.59214,7.31416,P,PPLA4,DE,2559
2949880,Berthelsdorf,51.04679,14.22197,P,PPL,DE,1813
2949901,Berstadt,50.42606,8.86621,P,PPL,DE,1740
2949902,Berßel,51.95449,10.75776,P,PPL,DE,746
2949906,Bersenbrück,52.5516,7.94836,P,PPL,DE,7958
2949915,Berscheid,49.98333,6.23333,P,PPLA4,DE,61
2949927,Berod bei Wallmerod,50.48333,7.93333,P,PPLA4,DE,541
2949928,Berod,50.64755,7.69276,P,PPL,DE,626
2949949,Bernstadt,51.04736,14.82784,P,PPL,DE,4046
2949950,Bernstadt,48.49957,10.02575,P,PPLA4,DE,2004
2949961,Bernsdorf,51.3735,14.06886,P,PPL,DE,5871
2949967,Bernsdorf,50.76667,12.66667,P,PPLA4,DE,2594
2949970,Bernsbach,50.57624,12.76751,P,PPL,DE,4676
2949975,Bernried,48.91667,12.88333,P,PPLA4,DE,4972
2949976,Bernried,47.86604,11.29386,P,PPLA4,DE,0
