geonameid,name,latitude,longitude,feature_code,country_code,population
8219735,Booral,-25.36048,152.9081,PPL,AU,1494
8219737,Brightwaters,-33.11357,151.54472,PPLX,AU,858
8219739,Burrum Heads,-25.18457,152.61263,PPL,AU,2222
8219740,Bushland Beach,-19.19134,146.67682,PPLX,AU,5990
8219742,Callala Bay,-34.99668,150.72281,PPL,AU,2131
8219743,Cooloola Cove,-25.9864,152.99355,PPL,AU,2555
8219744,Coomba Park,-32.2377,152.4571,PPL,AU,594
8219746,Craiglie,-16.53789,145.46963,PPL,AU,1098
8219747,Craignish,-25.28258,152.72429,PPL,AU,1777
8219748,Cremorne,-42.9578,147.5315,PPL,AU,510
8219752,Highfields,-27.46343,151.95386,PPLX,AU,7922
8219753,Deeragun,-19.24741,146.6757,PPLX,AU,4227
8219754,Diamond Beach,-32.0435,152.53464,PPL,AU,932
8219755,Dodges Ferry,-42.85315,147.62263,PPLX,AU,2381
8219756,Dundowran,-25.29499,152.77399,PPL,AU,877
8219757,Dundowran Beach,-25.26934,152.76232,PPL,AU,2020
8219758,Emerald Beach,-30.16388,153.1819,PPL,AU,2275
8219759,Estella,-35.07254,147.35748,PPLX,AU,2196
8219762,Furnissdale,-32.55851,115.7604,PPLX,AU,994
8219763,Gagebrook,-42.7477,147.26984,PPLX,AU,1440
8219764,Galiwinku,-12.02811,135.56486,PPL,AU,2182
8219765,Gerroa,-34.76912,150.81014,PPLX,AU,651
8219766,Glenden,-21.35443,148.11494,PPL,AU,935
8219768,Goombungee,-27.30748,151.85126,PPL,AU,976
8219769,Grasmere,-34.05392,150.66602,PPLX,AU,1922
8219770,Grasstree Beach,-21.36404,149.30609,PPL,AU,703
8219774,Mossy Point,-35.83982,150.18041,PPL,AU,524
8219775,Hope Vale,-15.29561,145.11125,PPL,AU,1049
8219776,Howden,-43.02538,147.29366,PPLX,AU,655
8219778,Innes Park,-24.86833,152.47992,PPL,AU,2238
8219779,Jacobs Well,-27.77992,153.36153,PPLX,AU,1841
8219780,Jensen,-19.2457,146.65289,PPLX,AU,1445
8219783,Kalaru,-36.7312,149.9294,PPL,AU,669
8219786,Karalee,-27.56485,152.82446,PPLX,AU,4273
8219787,Karana Downs,-27.54857,152.80728,PPLX,AU,3755
8219789,Killara,-36.13965,146.95136,PPL,AU,613
8219790,Kings Point,-35.37015,150.43413,PPL,AU,543
8219793,Lake Tabourie,-35.43917,150.3983,PPL,AU,645
8219796,Launching Place,-37.78058,145.56834,PPLX,AU,2319
8219797,Loch Sport,-38.04007,147.5918,PPL,AU,751
8219798,Long Beach,-35.70833,150.24483,PPL,AU,1362
8219800,Marcoola,-26.5845,153.09465,PPLX,AU,3337
8219801,Maslin Beach,-35.22595,138.47984,PPLX,AU,1115
8219803,McGraths Hill,-33.61551,150.83372,PPLX,AU,2522
8219805,Mirrabooka,-33.11098,151.55431,PPLX,AU,719
8219807,New Mapoon,-10.86707,142.38347,PPL,AU,573
8219809,Old Erowal Bay,-35.0846,150.64568,PPL,AU,1031
8219811,Tannum Sands,-23.94749,151.36749,PPL,AU,5192
8219819,River Heads,-25.41551,152.91315,PPL,AU,1486
8219821,Sandy Beach,-30.14681,153.19238,PPL,AU,2232
8219824,Santa Teresa,-24.1307,134.3733,PPL,AU,575
8219828,Silverdale,-33.9152,150.6096,PPL,AU,3637
8219830,Sippy Downs,-26.71793,153.05475,PPLX,AU,10167
8219832,South Golden Beach,-28.498,153.547,PPL,AU,802
8219833,Saint Andrews Beach,-38.4141,144.82436,PPLX,AU,1138
8219835,The Palms,-26.20498,152.58647,PPL,AU,998
8219837,Tura Beach,-36.86358,149.93027,PPL,AU,2994
8219838,Turners Beach,-41.1606,146.23193,PPL,AU,1625
8219840,Venus Bay,-38.70038,145.8224,PPL,AU,999
8219841,Wangan,-17.57747,146.00667,PPL,AU,637
8219843,Waterview Heights,-29.69775,152.83922,PPL,AU,1327
8219846,Willow Vale,-34.43505,150.47,PPL,AU,688
8219848,Windermere Park,-33.12098,151.53069,PPLX,AU,689
8219849,Withcott,-27.55408,152.02432,PPL,AU,1821
8219850,Wongaling Beach,-17.91327,146.09611,PPL,AU,1691
8219852,Yaroomba,-26.55126,153.09701,PPLX,AU,1579
8260131,Murarrie,-27.46289,153.09809,PPLX,AU,4192
8261095,Sorrento,-31.82533,115.75248,PPLX,AU,7148
8288536,North Perth,-31.92724,115.85276,PPLX,AU,8504
8288537,West Perth,-31.94896,115.84199,PPLX,AU,5776
8288551,Northbridge,-31.94784,115.85881,PPLX,AU,1434
8298607,Altona North,-37.83487,144.84735,PPLX,AU,12962
8299269,Balcatta,-31.87501,115.82839,PPLX,AU,10813
8299578,Belmont,-31.9435,115.9255,PPL,AU,6799
8299775,North Parramatta,-33.79351,151.00124,PPLX,AU,13394
8310661,Cape Paterson,-38.67089,145.62128,PPL,AU,846
8310664,Chain Valley Bay,-33.17241,151.57143,PPLX,AU,2364
8310665,Cherbourg,-26.29191,151.95213,PPL,AU,1277
8310666,Coleambally,-34.80388,145.88036,PPL,AU,1276
8310668,Bateau Bay,-33.38334,151.46671,PPLX,AU,11905
8310669,Bawley Point,-35.51557,150.39421,PPL,AU,677
8310674,Agnes Banks,-33.60944,150.71674,PPL,AU,896
8310675,Alice River,-19.33437,146.61391,PPLX,AU,2367
8310682,Boat Harbour,-32.78955,152.10906,PPLX,AU,930
8310683,Bonnells Bay,-33.10973,151.53226,PPLX,AU,3473
8310684,Bouldercombe,-23.57054,150.46951,PPL,AU,1054
8310685,Bowen Mountain,-33.57192,150.62563,PPL,AU,1555
8310686,Brandy Hill,-32.6893,151.696,PPLX,AU,650
8310687,Buronga,-34.1707,142.1735,PPL,AU,1350
8310689,Cooran,-26.33689,152.82246,PPLX,AU,1603
8310690,Coronet Bay,-38.43913,145.44569,PPL,AU,774
8310691,Cowan,-33.59558,151.16864,PPLX,AU,644
8310693,Dalmeny,-36.16608,150.12912,PPL,AU,1918
8310696,Hastings Point,-28.3641,153.5748,PPLX,AU,860
8310697,Hermannsburg,-23.95078,132.77913,PPL,AU,619
8310698,Doomadgee,-17.9435,138.82719,PPL,AU,1468
8310699,Dysart,-22.58825,148.34924,PPL,AU,4039
8310700,Ellalong,-32.91507,151.31161,PPLX,AU,1090
8310702,Exeter,-41.29749,146.95055,PPL,AU,629
8310703,Fingal Bay,-32.74969,152.17104,PPL,AU,1636
8310705,Freemans Reach,-33.55794,150.79553,PPLX,AU,1958
8310706,Gapuwiyak,-12.5031,135.81052,PPL,AU,919
8310707,Gelorup,-33.42425,115.64094,PPL,AU,2210
8310708,Gillieston Heights,-32.76164,151.52863,PPLX,AU,3113
8310709,Glossodia,-33.53618,150.7739,PPLX,AU,2807
8310710,Green Point,-32.2493,152.5176,PPLX,AU,516
8310711,Gulmarrad,-29.487,153.23341,PPL,AU,1658
8310712,Gwandalan,-33.13538,151.58285,PPLX,AU,3192
8310713,Hallidays Point,-32.06645,152.50148,PPL,AU,537
8310717,Mount Low,-19.23209,146.66951,PPLX,AU,4570
8310718,Hope Island,-27.87036,153.35164,PPLX,AU,11154
8310719,Horseshoe Bay,-19.1176,146.86047,PPLX,AU,710
8310720,Howard Springs,-12.49576,131.04446,PPLX,AU,6852
8310721,Indented Head,-38.14305,144.71343,PPL,AU,1105
8310725,Kurmond,-33.55332,150.69466,PPL,AU,817
8310726,Lajamanu,-18.33583,130.63834,PPL,AU,606
8310727,Lake Cathie,-31.55183,152.85465,PPL,AU,3342
8310728,Lake Munmorah,-33.19716,151.5824,PPLX,AU,5128
8310729,Leinster,-27.92028,120.6967,PPL,AU,1334
8310730,Lemon Tree Passage,-32.73047,152.03859,PPLX,AU,2554
8310731,Lennox Head,-28.79131,153.59201,PPL,AU,6315
8310732,Leschenault,-33.24519,115.7251,PPLX,AU,2772
8310733,Little Grove,-35.06803,117.87197,PPLX,AU,1404
8310734,Lockhart River,-12.78723,143.34354,PPL,AU,761
8310735,Londonderry,-33.64656,150.73515,PPLX,AU,3848
8310737,Malua Bay,-35.79382,150.22833,PPL,AU,1844
8310738,Mannering Park,-33.1581,151.53477,PPLX,AU,2430
8310739,Marsden Park,-33.69204,150.83731,PPLX,AU,991
8310740,Macmasters Beach,-33.49663,151.42215,PPLX,AU,1249
8310742,Milingimbi,-12.10188,134.91901,PPL,AU,1279
8310743,Modanville,-28.71524,153.30099,PPL,AU,607
8310745,Mudjimba,-26.61497,153.0989,PPLX,AU,2710
8310746,Nangwarry,-37.54599,140.81451,PPL,AU,514
8310747,Nathalia,-36.05772,145.20406,PPL,AU,1830
8310748,Nelly Bay,-19.15775,146.84977,PPLX,AU,1661
8310749,Ngukurr,-14.73081,134.73102,PPL,AU,1154
8310750,Ningi,-27.06108,153.07883,PPLX,AU,4599
8310752,Ocean Shores,-28.5093,153.5376,PPL,AU,5145
8310755,Orient Point,-34.90913,150.74967,PPL,AU,597
8310756,Otago,-42.80875,147.29842,PPLX,AU,521
8310757,Stieglitz,-41.32168,148.30583,PPL,AU,521
8310758,Stratham,-33.46324,115.5862,PPL,AU,677
8310759,Sussex Inlet,-35.15671,150.58533,PPL,AU,3509
8310760,Tapitallee,-34.82982,150.53969,PPL,AU,602
8310762,Palm Island,-18.73565,146.57788,PPLX,AU,2516
8310763,Pannawonica,-21.63918,116.32223,PPL,AU,951
8310764,Paraburdoo,-23.20417,117.66973,PPL,AU,1740
8310768,Pormpuraaw,-14.89884,141.62118,PPL,AU,783
8310769,Pottsville Beach,-28.38853,153.56564,PPLX,AU,3298
8310770,Ramingining,-12.33178,134.93192,PPL,AU,880
8310771,Robinvale,-34.58356,142.77228,PPL,AU,3108
8310772,Rottnest Island,-31.99517,115.5404,PPL,AU,565
8310774,Sandstone Point,-27.08374,153.13235,PPLX,AU,3831
8310775,Sarina Beach,-21.38843,149.30862,PPL,AU,615
8310776,Scotts Head,-30.7477,152.99611,PPL,AU,865
8310777,Sellicks Beach,-35.33869,138.44734,PPLX,AU,2538
8310778,Shoal Point,-21.00476,149.15273,PPLX,AU,908
8310779,South West Rocks,-30.88553,153.04126,PPL,AU,4847
8310780,Thursday Island,-10.58257,142.21949,PPL,AU,2805
8310784,Wallabi Point,-31.99515,152.56845,PPL,AU,681
8310786,Warragamba,-33.89191,150.60461,PPL,AU,1223
8310788,Wickham,-20.67474,117.13784,PPL,AU,2594
8310790,Yellow Rock,-33.6985,150.6346,PPLX,AU,989
8335007,East Perth,-31.95872,115.87109,PPLX,AU,11681
8335008,Leederville,-31.93628,115.8419,PPLX,AU,3686
8347324,Doveton,-37.99346,145.23891,PPLX,AU,9603
8347325,Endeavour Hills,-37.97695,145.25866,PPLX,AU,24455
8347676,Murray,-19.31803,146.79494,PPLX,AU,1679
8347677,Sefton,-33.88773,151.01053,PPLX,AU,5757
8347678,Moorebank,-33.94372,150.95657,PPLX,AU,9621
8347682,Turrella,-33.93033,151.14209,PPLX,AU,2496
8347683,Montello,-41.05762,145.89626,PPLX,AU,1205
8347684,Thurgoona,-36.03626,146.99609,PPLX,AU,8394
8347688,Calala,-31.17356,150.98059,PPLX,AU,4023
8347690,Acacia Gardens,-33.73159,150.91636,PPLX,AU,3780
8347691,Annangrove,-33.65758,150.94755,PPLX,AU,1372
8347692,Glenfield Park,-35.13725,147.33285,PPLX,AU,5122
8347693,Adamstown Heights,-32.94906,151.71009,PPLX,AU,5215
8347694,Alfords Point,-33.98744,151.02526,PPLX,AU,3076
8347695,Argenton,-32.93505,151.63064,PPLX,AU,1359
8347696,Surrey Downs,-34.79951,138.71154,PPLX,AU,3216
8347697,Myrtle Bank,-34.96057,138.63377,PPLX,AU,2826
8347699,Ashbury,-33.89785,151.1196,PPLX,AU,3285
8347702,Spalding,-28.73525,114.63651,PPLX,AU,2045
8347703,Nailsworth,-34.88437,138.60619,PPLX,AU,2069
8347704,Strathalbyn,-28.75168,114.64576,PPLX,AU,1193
8347705,Holt,-35.22441,149.01188,PPLX,AU,4524
8347708,Ross,-23.74424,133.90358,PPLX,AU,1571
8347709,Hocking,-31.77012,115.81832,PPLX,AU,5783
8347711,Batehaven,-35.73757,150.19836,PPLX,AU,1800
8347713,Peterhead,-34.83118,138.49892,PPLX,AU,1097
8347714,Tascott,-33.45017,151.31375,PPLX,AU,1587
8347715,Shailer Park,-27.6498,153.17753,PPLX,AU,11517
8347716,Ashcroft,-33.91598,150.89985,PPLX,AU,3621
8347718,Ashmont,-35.12491,147.33172,PPLX,AU,3787
8347719,Tennyson Point,-33.83172,151.11682,PPLX,AU,1195
8347721,Glenalta,-35.00792,138.62592,PPLX,AU,1873
8347723,Blue Haven,-33.21106,151.50351,PPLX,AU,6313
8347726,Teringie,-34.91431,138.70235,PPLX,AU,794
8347727,Bonnyrigg Heights,-33.89117,150.86994,PPLX,AU,7300
8347728,Girgarre,-36.39986,144.94964,PPLX,AU,553
8347729,Tighes Hill,-32.90732,151.7509,PPLX,AU,1646
8347730,Bossley Park,-33.86184,150.8841,PPLX,AU,14476
8347731,White Gum Valley,-32.06031,115.77058,PPLX,AU,2888
8347732,Bullaburra,-33.72922,150.41766,PPLX,AU,1199
8347733,Wonthella,-28.76689,114.63338,PPLX,AU,1561
8347734,Clarendon Vale,-42.88988,147.44368,PPLX,AU,1271
8347735,Woorree,-28.76677,114.65806,PPLX,AU,1282
8347736,Kellyville,-33.71028,150.95095,PPLX,AU,27676
8347737,Yakamia,-35.00392,117.87828,PPL,AU,2760
8347739,Yalyalup,-33.67496,115.41449,PPLX,AU,2391
8347742,Gunbalanya,-12.32474,133.05087,PPLX,AU,1121
8347745,Catherine Field,-34.00439,150.77253,PPLX,AU,1634
8347746,Cook,-35.26014,149.06566,PPLX,AU,2748
8347747,Burra,-35.55939,149.22352,PPLX,AU,767
8347748,Stanford Merthyr,-32.82475,151.49356,PPLX,AU,548
8347749,Llandilo,-33.71286,150.7465,PPLX,AU,1611
8347750,Tapping,-31.71947,115.79559,PPLX,AU,9243
8347752,Seabrook,-37.88092,144.75866,PPLX,AU,4952
8347753,Wellesley Islands,-16.63184,139.4014,PPLX,AU,1133
8347755,Belimbla Park,-34.0841,150.53976,PPLX,AU,569
8347756,Caniaba,-28.83023,153.20357,PPLX,AU,666
8347757,Casuarina,-28.30042,153.57064,PPLX,AU,2700
8347759,Canley Vale,-33.88657,150.94802,PPLX,AU,10162
8347760,Whiteside,-27.25707,152.91165,PPLX,AU,724
8347761,Wadalba,-33.2723,151.46487,PPLX,AU,2835
8347763,Clarenza,-29.70367,153.00065,PPLX,AU,538
8347764,Daw Park,-34.98975,138.58407,PPLX,AU,2850
8347767,Whitsundays,-20.11943,148.91325,PPLX,AU,4481
8347769,Denistone East,-33.796,151.0974,PPLX,AU,2199
8347771,Coomealla,-34.09805,142.0925,PPLX,AU,808
8347772,Cromer,-33.7312,151.26788,PPLX,AU,7515
8347773,Bourkelands,-35.15593,147.34704,PPLX,AU,2750
8347774,St Helens Park,-34.10474,150.81368,PPLX,AU,6553
8347775,St Huberts Island,-33.49562,151.34616,PPLX,AU,1062
8347776,St Ives Chase,-33.70381,151.1646,PPLX,AU,3111
8347777,Croudace Bay,-33.00481,151.64819,PPLX,AU,531
8347779,Winmalee,-33.67847,150.61213,PPLX,AU,6057
8347780,Blackalls Park,-32.99893,151.58018,PPLX,AU,2677
8347782,Dondingalong,-31.13321,152.7514,PPLX,AU,652
8347783,Kiels Mountain,-26.65645,153.00805,PPLX,AU,660
8347786,Horsley,-34.48763,150.77799,PPLX,AU,8089
8347787,Huntleys Cove,-33.83801,151.13787,PPLX,AU,762
8347789,East Killara,-33.75535,151.18154,PPLX,AU,2925
8347790,East Kurrajong,-33.5055,150.79427,PPLX,AU,2190
8347792,Fullerton Cove,-32.84048,151.83794,PPLX,AU,551
8347793,Coochiemudlo Island,-27.57357,153.33017,PPLX,AU,742
8347795,Erskine Park,-33.81301,150.79773,PPLX,AU,6393
8347797,Sydenham,-33.91669,151.16798,PPLX,AU,1132
8347799,Oakdowns,-42.90178,147.45595,PPLX,AU,1433
8347802,Craigmore,-34.70064,138.70956,PPLX,AU,10943
8347803,Bow Bowing,-34.01655,150.8403,PPLX,AU,1587
8347805,Berrimah,-12.43507,130.92606,PPLX,AU,1224
8347807,Anula,-12.39125,130.89047,PPLX,AU,2305
8347808,Breakfast Point,-33.84286,151.11072,PPLX,AU,4099
8347809,Frenchs Forest,-33.74821,151.22322,PPLX,AU,13278
8347811,Larapinta,-23.69303,133.83137,PPLX,AU,2159
8347812,Girards Hill,-28.81693,153.27786,PPLX,AU,1329
8347814,Geneva,-28.62191,152.98902,PPLX,AU,698
8347816,Wanguri,-12.37129,130.88815,PPLX,AU,1863
8347817,Moulden,-12.50559,130.97313,PPLX,AU,2974
8347819,Idalia,-19.30682,146.81389,PPLX,AU,4290
8347820,Inverness,-23.11582,150.72306,PPLX,AU,539
8347821,Marlow Lagoon,-12.49132,130.96407,PPLX,AU,753
8347822,Googong,-35.43873,149.2131,PPLX,AU,2650
8347824,Torrens Park,-34.97607,138.61034,PPLX,AU,2558
8347825,Stretton,-27.62205,153.06609,PPLX,AU,4284
8347828,Grose Vale,-33.58331,150.6744,PPLX,AU,1225
8347830,Glossop,-34.27688,140.541,PPLX,AU,992
8347831,Harrington Park,-34.02405,150.73501,PPLX,AU,10584
8347832,Tiwi,-12.35876,130.878,PPLX,AU,2954
8347834,Allenstown,-23.39403,150.50393,PPLX,AU,3104
8347835,Cumberland Park,-34.97204,138.5867,PPLX,AU,2428
8347836,Busby,-33.91124,150.88068,PPLX,AU,4280
8347837,Kulnura,-33.20502,151.17587,PPLX,AU,615
8347838,Abbey,-33.66364,115.25635,PPLX,AU,1225
8347839,Kings Park,-37.73397,144.77766,PPLX,AU,8126
8347840,Marks Point,-33.05645,151.64955,PPLX,AU,1786
8347841,Geebung,-27.37246,153.04712,PPLX,AU,4569
8347842,Kentlyn,-34.06036,150.8654,PPLX,AU,733
8347843,Metford,-32.76497,151.6094,PPLX,AU,4693
8347845,Maryland,-32.87888,151.66143,PPLX,AU,7502
8347847,Taylors Lakes,-37.69863,144.78631,PPLX,AU,15174
8347849,Banksia Park,-34.81015,138.7357,PPLX,AU,3214
8347851,Kosciuszko National Park,-36.26436,148.48179,PPLX,AU,7891
8347854,Bouvard,-32.682,115.623,PPLX,AU,785
8347855,Rapid Creek,-12.38042,130.85919,PPLX,AU,3304
8347856,Louth Park,-32.77085,151.54826,PPLX,AU,650
8347857,Gnangara,-31.77612,115.86623,PPLX,AU,1095
8347858,Macquarie Park,-33.78105,151.12757,PPLX,AU,9054
8347859,Maraylya,-33.59221,150.91979,PPLX,AU,1211
8347861,Centenary Heights,-27.58684,151.96249,PPLX,AU,5980
8347862,Sandover,-21.95965,135.5128,PPLX,AU,653
8347863,Tindal,-14.53123,132.37927,PPLX,AU,993
8347864,Woodroffe,-12.50173,130.98016,PPLX,AU,3214
8347865,Calwell,-35.44042,149.10707,PPLX,AU,5600
8347866,Pagewood,-33.94137,151.21093,PPLX,AU,3768
8347867,Kuluin,-26.65779,153.05608,PPLX,AU,2351
8347868,Canberra City,-35.28125,149.12927,PPLX,AU,5417
8347869,Farrer,-35.37673,149.105,PPLX,AU,3122
8347871,Cherrybrook,-33.72197,151.04607,PPLX,AU,18588
8347873,Evanston,-34.61657,138.73369,PPLX,AU,2245
8347874,Forde,-35.16823,149.14607,PPLX,AU,4231
8347875,Tatton,-35.1599,147.35875,PPLX,AU,2525
8347876,Lyneham,-35.2398,149.13074,PPLX,AU,5085
8347877,Kensington Park,-34.92022,138.6543,PPLX,AU,2517
8347879,Woodcroft,-35.10236,138.56292,PPLX,AU,11326
8347880,Menora,-31.91889,115.86208,PPLX,AU,2534
8347881,Russell Lea,-33.85889,151.14111,PPLX,AU,4917
8347882,Daisy Hill,-27.63026,153.15784,PPLX,AU,6558
8347884,Pooraka,-34.82471,138.62637,PPLX,AU,7158
8347885,Fingal Head,-28.20176,153.56518,PPLX,AU,665
8347886,Bokarina,-26.73843,153.13049,PPLX,AU,1336
8347887,Chifley,-33.96696,151.24221,PPLX,AU,3205
8347888,Ashby,-31.73255,115.79768,PPLX,AU,2548
8347890,Naremburn,-33.81698,151.20079,PPLX,AU,5772
8347891,Woodvale,-31.78928,115.79676,PPLX,AU,9116
8347892,Plumpton,-33.75184,150.83686,PPLX,AU,9208
8347893,Bellfield,-37.75309,145.03848,PPLX,AU,1996
8347895,North Rocks,-33.77223,151.01718,PPLX,AU,7899
8347896,Roxburgh Park,-37.62581,144.92555,PPLX,AU,24129
8347897,Evandale,-34.90552,138.63542,PPLX,AU,1351
8347899,Old Guildford,-33.86429,150.98395,PPLX,AU,2682
8347900,Orangeville,-34.03108,150.60179,PPLX,AU,1236
8347901,Ourimbah,-33.31424,151.33031,PPLX,AU,3901
8347902,Underwood,-27.60885,153.1113,PPLX,AU,6285
8347903,Mitchell Park,-35.01031,138.56266,PPLX,AU,5384
8347904,Pheasants Nest,-34.25584,150.63404,PPLX,AU,666
8347908,Waratah West,-32.90003,151.7117,PPLX,AU,2916
8347909,Jamboree Heights,-27.55634,152.93402,PPLX,AU,3049
8347911,Eumemmerring,-37.9978,145.24821,PPLX,AU,2060
8347912,The Narrows,-12.4264,130.85953,PPLX,AU,623
8347913,Prairiewood,-33.86325,150.90521,PPLX,AU,3440
8347914,Prestons,-33.94185,150.8717,PPLX,AU,15312
8347917,Wurrumiyanga,-11.76082,130.62555,PPLX,AU,1567
8347919,Razorback,-34.15237,150.65308,PPLX,AU,1089
8347920,Eureka,-37.56471,143.88255,PPLX,AU,627
8347921,Netley,-34.94887,138.54983,PPLX,AU,1749
8347924,Robin Hill,-33.42292,149.53279,PPLX,AU,892
8347926,Reedy Creek,-28.11243,153.39638,PPLX,AU,6583
8347927,Wamboin,-35.25073,149.33284,PPLX,AU,1677
8347928,Voyager Point,-33.95871,150.97417,PPLX,AU,1653
8347929,Warwick Farm,-33.91291,150.93701,PPLX,AU,5864
8347932,Warriewood,-33.68857,151.29534,PPLX,AU,7265
8347934,Russell Vale,-34.35542,150.89434,PPLX,AU,1502
8347936,Pleasure Point,-33.96989,150.98394,PPLX,AU,528
8347937,Moil,-12.3885,130.88088,PPLX,AU,1959
8347938,Warilla,-34.55185,150.85831,PPLX,AU,6377
8347939,Scotland Island,-33.64067,151.28745,PPLX,AU,561
8347941,Shortland,-32.87883,151.69105,PPLX,AU,3922
8347945,Beeliar,-32.13339,115.80637,PPLX,AU,7293
8347947,Parkside,-20.7377,139.48865,PPLX,AU,1503
8347948,Cowandilla,-34.93221,138.55931,PPLX,AU,1390
8347949,Dharruk,-33.74814,150.81561,PPLX,AU,2778
8347951,Tanilba Bay,-32.74706,151.99714,PPLX,AU,3099
8347958,Werrington,-33.7592,150.75266,PPLX,AU,4057
8347959,Winston Hills,-33.77645,150.98051,PPLX,AU,11572
8347960,Wetherill Park,-33.84277,150.90061,PPLX,AU,6104
8347962,Ardeer,-37.77586,144.80144,PPLX,AU,3102
8347964,Tennyson,-34.88601,138.48588,PPLX,AU,1122
8347966,Eastern Creek,-33.80628,150.86121,PPLX,AU,874
8347967,Fitzroy,-34.89679,138.59135,PPLX,AU,762
8347968,Southside,-26.20997,152.64719,PPLX,AU,5595
8347970,Flaxton,-26.65712,152.8641,PPLX,AU,970
8347971,Yarravel,-31.04295,152.76191,PPLX,AU,1093
8347972,St George,-27.94763,148.60986,PPLX,AU,3124
8347974,Westleigh,-33.71176,151.07139,PPLX,AU,4335
8347977,Farrar,-12.48028,130.9982,PPLX,AU,1502
8347978,Whalan,-33.75697,150.80402,PPLX,AU,5913
8347979,Edensor Park,-33.87971,150.87778,PPLX,AU,9739
8347980,Elanora Heights,-33.70159,151.27965,PPLX,AU,4284
8347981,Avondale Heights,-37.76155,144.86261,PPLX,AU,12388
8347982,Lynbrook,-38.05588,145.25615,PPLX,AU,8482
8347985,Hunterview,-32.54343,151.17717,PPLX,AU,2947
8347986,Ellis Lane,-34.03288,150.67823,PPLX,AU,834
8347988,Welby,-34.43925,150.43062,PPLX,AU,746
8347989,Eveleigh,-33.89559,151.19235,PPLX,AU,684
8347990,Wentworth Point,-33.8308,151.07441,PPLX,AU,6937
8347991,Fern Bay,-32.86428,151.81307,PPLX,AU,2650
8347993,West Beach,-34.94597,138.50935,PPLX,AU,4986
8347994,Payneham South,-34.90481,138.64448,PPLX,AU,1601
8347997,Wagaman,-12.38074,130.88538,PPLX,AU,2109
8347999,Norman Gardens,-23.33044,150.52747,PPLX,AU,9980
8348000,Ridgehaven,-34.82126,138.70467,PPLX,AU,3926
8348001,North Isis,-25.17703,152.26433,PPLX,AU,540
8348002,Bayview Heights,-16.96229,145.72585,PPLX,AU,4176
8348005,Kurralta Park,-34.95142,138.56702,PPLX,AU,2766
8348006,Toorak Gardens,-34.93478,138.63639,PPLX,AU,2611
8348007,Hmas Cerberus,-38.36491,145.20038,PPLX,AU,1278
8348008,Sunshine Acres,-25.35813,152.7877,PPLX,AU,918
8348009,Windradyne,-33.40539,149.54507,PPLX,AU,2868
8348010,Invermay Park,-37.53063,143.85798,PPLX,AU,1712
8348011,Brentwood,-32.04347,115.85246,PPLX,AU,2024
8348012,Ivanhoe,-37.76903,145.04308,PPLX,AU,12175
8348013,Woodberry,-32.79311,151.67687,PPLX,AU,2964
8348014,Woongarrah,-33.24134,151.47563,PPLX,AU,5147
8348015,Hillcrest,-34.86252,138.64306,PPLX,AU,3335
8348016,Fairview Park,-34.79998,138.72857,PPLX,AU,3526
8348018,Kangaroo Ground,-37.68919,145.2317,PPLX,AU,1066
8348019,Croydon Park,-34.88028,138.56779,PPLX,AU,3941
8348020,Kialla,-36.44729,145.41422,PPLX,AU,6608
8348021,Kapooka,-35.15693,147.28439,PPLX,AU,1249
8348022,Heatherbrae,-32.78894,151.7354,PPLX,AU,548
8348024,Drewvale,-27.64768,153.05458,PPLX,AU,4455
8348026,Westlake,-27.54862,152.91276,PPLX,AU,4246
8348027,Collinswood,-34.8873,138.61224,PPLX,AU,1347
8348028,Manifold Heights,-38.13762,144.33369,PPLX,AU,2583
8348032,Maryknoll,-38.03596,145.59477,PPLX,AU,549
8348033,Gledhow,-35.00627,117.82691,PPL,AU,940
8348034,Ilkley,-26.73101,152.99766,PPLX,AU,797
8348035,Mickleham,-37.53664,144.90204,PPLX,AU,3132
8348036,Junction Hill,-29.64113,152.92491,PPLX,AU,1335
8348038,Greenacres,-34.86855,138.628,PPLX,AU,2837
8348039,Botanic Ridge,-38.144,145.268,PPLX,AU,6739
8348040,Turner,-35.26881,149.12465,PPLX,AU,4004
8348041,Oakden,-34.8528,138.6433,PPLX,AU,3627
8348042,Colonel Light Gardens,-34.98628,138.59746,PPLX,AU,3238
8348043,King Creek,-31.49237,152.75658,PPLX,AU,1533
8348046,Nichols Point,-34.21028,142.21122,PPLX,AU,1723
8348047,Jackass Flat,-36.71589,144.28597,PPLX,AU,1139
8348048,Henley Beach South,-34.92591,138.49554,PPLX,AU,2593
8348050,Plumpton,-37.68701,144.69082,PPLX,AU,4320
8348051,Avenell Heights,-24.8896,152.36786,PPLX,AU,4784
8348052,Davoren Park,-34.69063,138.66862,PPLX,AU,6434
8348053,Redan,-37.57649,143.83862,PPLX,AU,2852
8348054,Glenside,-34.94275,138.63375,PPLX,AU,2488
8348057,Strathmore Heights,-37.71335,144.89688,PPLX,AU,995
8348061,Banksia Grove,-31.69615,115.80501,PPLX,AU,9180
8348062,Bluff Point,-28.7374,114.62278,PPLX,AU,1328
8348063,Calista,-32.241,115.79763,PPLX,AU,1985
8348064,Darwin River,-12.8193,130.96974,PPLX,AU,702
8348065,Orelia,-32.2333,115.82227,PPLX,AU,4549
8348066,Waldara,-36.31992,146.28441,PPLX,AU,587
8348067,Macquarie Hills,-32.95111,151.64461,PPLX,AU,3224
